,xcenter,ycenter,width,height,confidence,class,name,frame
0,565.0266723632812,422.21685791015625,156.88583374023438,140.6004638671875,0.815783679485321,3,motorcycle,138
1,587.7562255859375,365.75579833984375,92.9923095703125,166.97344970703125,0.6703912615776062,0,person,138
0,587.2899169921875,427.1186218261719,152.589599609375,121.3265380859375,0.6145148873329163,3,motorcycle,139
0,629.48486328125,428.74749755859375,134.111083984375,109.8946533203125,0.7713828086853027,3,motorcycle,141
0,648.988525390625,422.04742431640625,126.3857421875,119.018798828125,0.8285530209541321,3,motorcycle,142
1,666.6202392578125,372.4122314453125,80.3497314453125,145.37908935546875,0.6022527813911438,0,person,142
0,663.6348266601562,420.89910888671875,120.7493896484375,118.7562255859375,0.7462508082389832,3,motorcycle,143
0,679.5465698242188,424.01556396484375,112.4283447265625,111.79522705078125,0.7354934215545654,3,motorcycle,144
0,694.9642944335938,427.3499755859375,108.3564453125,101.915283203125,0.6217868328094482,3,motorcycle,145
0,708.5233154296875,431.50909423828125,95.656982421875,95.20062255859375,0.6601355671882629,3,motorcycle,146
0,743.156494140625,405.58282470703125,94.4776611328125,139.7646484375,0.6410361528396606,3,motorcycle,149
0,755.02783203125,402.7294006347656,89.1529541015625,142.07373046875,0.6342467665672302,3,motorcycle,150
0,776.2045288085938,433.14251708984375,84.6668701171875,83.4501953125,0.7353196144104004,3,motorcycle,152
1,772.5614624023438,397.97955322265625,82.7608642578125,141.4981689453125,0.6740514039993286,0,person,152
0,785.7421875,432.13787841796875,80.665771484375,83.78466796875,0.7175294756889343,3,motorcycle,153
1,782.5193481445312,400.0594482421875,78.3177490234375,139.720947265625,0.6072925925254822,0,person,153
0,791.6448974609375,404.0338439941406,77.95703125,135.77105712890625,0.6085260510444641,0,person,154
0,801.860595703125,433.3309020996094,76.4237060546875,80.31195068359375,0.6669108867645264,3,motorcycle,155
1,800.7799072265625,403.2128601074219,75.7799072265625,135.26617431640625,0.6574260592460632,0,person,155
0,810.57666015625,431.4375,73.883544921875,85.8740234375,0.7249159812927246,3,motorcycle,156
1,807.699951171875,403.79046630859375,71.245361328125,128.646484375,0.7122915983200073,0,person,156
0,816.6046142578125,431.5504455566406,71.4195556640625,82.599609375,0.6932933330535889,3,motorcycle,157
1,814.9815673828125,401.1406555175781,69.229736328125,120.02227783203125,0.6303603053092957,0,person,157
0,821.2072143554688,432.60748291015625,66.6959228515625,79.54791259765625,0.6528864502906799,3,motorcycle,158
1,821.4383544921875,403.4532470703125,66.6622314453125,124.5679931640625,0.6180079579353333,0,person,158
2,207.7041015625,321.446044921875,142.76405334472656,202.27830505371094,0.6016539931297302,0,person,158
0,827.8673706054688,430.9404602050781,64.73681640625,80.8216552734375,0.6547393202781677,3,motorcycle,159
0,291.26611328125,354.9600830078125,116.0401611328125,235.3359375,0.7155035138130188,0,person,160
1,833.3355102539062,404.8882141113281,64.0516357421875,106.113037109375,0.66970294713974,0,person,160
0,838.2340698242188,408.6021728515625,63.80224609375,112.17803955078125,0.6109296083450317,0,person,161
0,842.9952392578125,411.9306945800781,61.7911376953125,111.89471435546875,0.616794764995575,0,person,162
0,853.6879272460938,412.1526794433594,58.6650390625,103.21502685546875,0.6219574213027954,0,person,164
0,857.6729125976562,416.2137451171875,57.6785888671875,105.22637939453125,0.7308973073959351,0,person,165
0,860.0635986328125,415.9408874511719,56.6513671875,104.56256103515625,0.7494977712631226,0,person,166
1,447.74212646484375,418.5990905761719,172.24365234375,137.86358642578125,0.745596706867218,3,motorcycle,166
2,438.39605712890625,359.58917236328125,107.57049560546875,193.828369140625,0.65838223695755,0,person,166
0,862.9679565429688,418.70941162109375,54.4864501953125,101.19024658203125,0.6725859642028809,0,person,167
1,465.42034912109375,360.1761169433594,101.24618530273438,186.58966064453125,0.6440926790237427,0,person,167
2,475.12200927734375,414.8139343261719,167.61215209960938,141.01995849609375,0.6360507607460022,3,motorcycle,167
0,867.686279296875,419.94207763671875,50.712646484375,94.6121826171875,0.6816421151161194,0,person,168
1,492.3939208984375,366.5820007324219,112.9580078125,196.25469970703125,0.6389899849891663,0,person,168
0,869.8115234375,420.8704833984375,49.64208984375,96.07391357421875,0.7271825671195984,0,person,169
0,872.7723388671875,421.2462463378906,49.06982421875,94.0794677734375,0.7092465162277222,0,person,170
1,542.0966796875,412.6707763671875,142.77798461914062,130.5623779296875,0.6042818427085876,3,motorcycle,170
0,875.2545166015625,422.60723876953125,49.1397705078125,89.83447265625,0.7454891204833984,0,person,171
1,557.4666137695312,367.3207702636719,124.67721557617188,183.6849365234375,0.6383392810821533,0,person,171
2,560.969482421875,415.2484130859375,135.9478759765625,122.04559326171875,0.6239035129547119,3,motorcycle,171
0,875.984619140625,424.04962158203125,48.536376953125,89.099853515625,0.7463638782501221,0,person,172
1,582.4464721679688,418.16009521484375,128.25634765625,116.221923828125,0.7450034618377686,3,motorcycle,172
0,599.6259765625,415.6166076660156,121.587158203125,117.0238037109375,0.7912729382514954,3,motorcycle,173
1,877.973388671875,425.3448181152344,48.4423828125,88.93768310546875,0.6351327896118164,0,person,173
0,616.7902221679688,418.1763916015625,115.3800048828125,111.2957763671875,0.7494930028915405,3,motorcycle,174
0,632.3978271484375,415.6402282714844,112.128173828125,113.16558837890625,0.771234393119812,3,motorcycle,175
0,649.5181884765625,417.1446228027344,108.467529296875,107.1837158203125,0.7612207531929016,3,motorcycle,176
0,663.9625244140625,419.11163330078125,105.3670654296875,104.34844970703125,0.7301863431930542,3,motorcycle,177
1,661.484130859375,380.3603515625,92.2711181640625,145.46044921875,0.6369054317474365,0,person,177
0,882.696044921875,429.8720703125,43.201171875,79.93218994140625,0.6665443778038025,0,person,178
1,677.2894897460938,417.39459228515625,97.028076171875,106.3525390625,0.6583268642425537,3,motorcycle,178
0,880.8746948242188,429.5473327636719,39.611083984375,79.87396240234375,0.682370126247406,0,person,180
0,880.6245727539062,430.1072692871094,39.316162109375,78.20721435546875,0.6835132837295532,0,person,181
1,716.8516845703125,419.7392272949219,83.5545654296875,100.38372802734375,0.6803448796272278,3,motorcycle,181
2,708.36474609375,385.5025634765625,60.4097900390625,133.37200927734375,0.6223832964897156,0,person,181
0,727.5430908203125,422.45318603515625,81.974609375,97.4693603515625,0.6391039490699768,3,motorcycle,182
1,880.916015625,430.9588317871094,41.180419921875,76.18255615234375,0.6112610101699829,0,person,182
0,879.8107299804688,430.7879943847656,39.1575927734375,76.63226318359375,0.6846773624420166,0,person,183
1,736.9027709960938,394.08544921875,71.8343505859375,135.440185546875,0.6012887954711914,0,person,183
0,877.76708984375,431.787109375,36.128662109375,71.10089111328125,0.6814619898796082,0,person,184
1,745.2727661132812,390.8174743652344,62.761474609375,122.48004150390625,0.6498682498931885,0,person,184
0,762.5108032226562,427.93853759765625,72.0626220703125,78.7274169921875,0.7168335914611816,3,motorcycle,185
1,876.904541015625,432.28839111328125,34.5155029296875,67.23162841796875,0.6750702261924744,0,person,185
2,757.7501220703125,397.24176025390625,69.192138671875,131.406005859375,0.6310423612594604,0,person,185
0,764.86328125,394.56622314453125,65.97021484375,130.3199462890625,0.682555079460144,0,person,186
1,771.1145629882812,423.64984130859375,72.5938720703125,91.71173095703125,0.6799118518829346,3,motorcycle,186
2,873.826904296875,432.4891662597656,35.362060546875,65.677734375,0.6676666736602783,0,person,186
0,872.3059692382812,433.2605285644531,35.0892333984375,63.5078125,0.7119784355163574,0,person,187
1,781.1210327148438,427.67535400390625,67.9786376953125,79.599365234375,0.6750592589378357,3,motorcycle,187
2,774.2367553710938,395.43023681640625,63.988525390625,122.22760009765625,0.6689946055412292,0,person,187
0,789.1970825195312,429.3673095703125,64.357666015625,77.8038330078125,0.7185298204421997,3,motorcycle,188
1,871.4349365234375,432.26898193359375,33.9107666015625,63.090087890625,0.7073572278022766,0,person,188
2,784.0499267578125,400.78515625,63.0865478515625,119.26507568359375,0.6454674601554871,0,person,188
0,868.008056640625,432.0017395019531,33.263427734375,63.66741943359375,0.7038365602493286,0,person,189
1,792.334716796875,401.37579345703125,60.9150390625,123.04534912109375,0.6739376187324524,0,person,189
2,796.8807983398438,428.3612976074219,62.2857666015625,79.14520263671875,0.6637327075004578,3,motorcycle,189
0,803.4378662109375,431.2961730957031,58.590576171875,71.0,0.6999905109405518,3,motorcycle,190
1,797.1666259765625,400.6751708984375,59.764404296875,111.64959716796875,0.6721869707107544,0,person,190
2,865.9072875976562,430.6304931640625,31.915771484375,59.257080078125,0.6664817929267883,0,person,190
0,864.55126953125,431.7677917480469,31.0955810546875,62.7415771484375,0.6186025738716125,0,person,191
0,811.2610473632812,402.8200378417969,59.944091796875,114.910400390625,0.6953860521316528,0,person,192
0,835.5908203125,408.51544189453125,63.0712890625,109.057373046875,0.6636596322059631,0,person,195
0,838.5328369140625,411.11279296875,55.667236328125,107.35498046875,0.652521014213562,0,person,197
0,841.877685546875,414.32733154296875,54.1258544921875,100.26666259765625,0.64914470911026,0,person,198
0,846.3113403320312,415.5429992675781,48.156982421875,96.3106689453125,0.6665692329406738,0,person,199
0,850.1190795898438,415.1283264160156,48.587158203125,82.93359375,0.612880289554596,0,person,201
0,860.1679077148438,418.8397216796875,41.4710693359375,80.2559814453125,0.6936742067337036,0,person,205
0,862.3025512695312,419.1394348144531,40.242919921875,76.17388916015625,0.7058427929878235,0,person,206
0,863.2969970703125,419.3813171386719,38.127685546875,72.62457275390625,0.6834582090377808,0,person,207
1,867.0391235351562,443.6210021972656,35.87548828125,49.9984130859375,0.6279449462890625,3,motorcycle,207
0,864.1572875976562,420.2127990722656,36.8616943359375,71.82940673828125,0.6542354822158813,0,person,208
0,866.0462646484375,424.842529296875,38.3360595703125,74.3956298828125,0.6387165784835815,0,person,210
0,865.8162841796875,425.1211853027344,38.025390625,71.92291259765625,0.6409185528755188,0,person,211
0,865.6543579101562,425.82421875,37.42431640625,68.43621826171875,0.6899048686027527,0,person,212
0,865.4017333984375,426.0628356933594,36.7742919921875,66.9827880859375,0.6441632509231567,0,person,213
0,863.7369384765625,425.6826171875,33.05517578125,63.103759765625,0.6224784255027771,0,person,214
0,863.3289794921875,426.1133728027344,33.64404296875,62.8448486328125,0.6610553860664368,0,person,215
0,862.7376708984375,427.0899658203125,33.425537109375,61.0389404296875,0.6402798891067505,0,person,216
0,861.6959228515625,427.6596984863281,32.1920166015625,60.5281982421875,0.6295045018196106,0,person,217
0,860.7921142578125,427.1924133300781,31.90380859375,59.96429443359375,0.7214184999465942,0,person,218
1,765.681884765625,412.8643798828125,22.6640625,45.3856201171875,0.6100848913192749,0,person,218
0,859.392822265625,427.4676513671875,30.9100341796875,58.82763671875,0.7319215536117554,0,person,219
1,761.4971923828125,411.68731689453125,22.4036865234375,43.3619384765625,0.6612779498100281,0,person,219
0,859.348388671875,428.03955078125,30.988525390625,57.12841796875,0.7004697322845459,0,person,220
0,857.6748046875,430.25958251953125,31.15234375,60.20367431640625,0.6229541301727295,0,person,221
0,853.8138427734375,428.716796875,30.5946044921875,56.34478759765625,0.7215467095375061,0,person,222
0,851.7579956054688,428.5145263671875,32.9169921875,56.1033935546875,0.7146098613739014,0,person,223
1,744.2931518554688,409.0906677246094,22.0467529296875,41.63702392578125,0.6104412078857422,0,person,223
