,xcenter,ycenter,width,height,confidence,class,name,frame
0,394.79412841796875,349.5789489746094,281.8392333984375,246.251953125,0.7792288064956665,2,car,1
1,263.2054443359375,170.1650390625,60.315673828125,155.73934936523438,0.6954624056816101,0,person,1
2,522.8946533203125,258.93109130859375,234.56790161132812,215.23489379882812,0.686927855014801,2,car,1
0,396.1204528808594,348.86688232421875,281.52606201171875,246.44947814941406,0.7390284538269043,2,car,2
1,523.6013793945312,259.184814453125,232.970458984375,215.23875427246094,0.682259202003479,2,car,2
2,264.3140563964844,171.0602264404297,59.41107177734375,150.97763061523438,0.640076220035553,0,person,2
0,396.6753845214844,348.90972900390625,282.61187744140625,246.97547912597656,0.713775098323822,2,car,3
1,523.0653076171875,259.0660400390625,234.78558349609375,215.98448181152344,0.6672422885894775,2,car,3
2,264.3830871582031,170.95797729492188,59.14691162109375,151.12353515625,0.6434099078178406,0,person,3
0,395.35760498046875,349.0823669433594,281.542724609375,248.42967224121094,0.7527818083763123,2,car,4
1,522.7618408203125,258.3205871582031,236.88836669921875,214.02874755859375,0.7191118597984314,2,car,4
2,266.4538269042969,167.88558959960938,61.4830322265625,156.21299743652344,0.7119508385658264,0,person,4
0,396.94525146484375,349.15167236328125,285.0545959472656,246.46144104003906,0.7663004398345947,2,car,5
1,522.2716674804688,258.89569091796875,235.395751953125,214.916015625,0.6917062997817993,2,car,5
2,268.16864013671875,169.80352783203125,58.40150451660156,157.91305541992188,0.6040237545967102,0,person,5
0,401.2769775390625,347.1397705078125,291.23095703125,250.34951782226562,0.6638489961624146,2,car,6
1,522.2755126953125,258.19000244140625,237.259521484375,213.54623413085938,0.6543903946876526,2,car,6
0,397.2067565917969,348.29534912109375,285.44610595703125,248.97560119628906,0.7625289559364319,2,car,7
1,522.2738647460938,259.04779052734375,236.82080078125,214.74215698242188,0.7023996114730835,2,car,7
2,271.8643493652344,163.5990447998047,54.98982238769531,170.26937866210938,0.607183575630188,0,person,7
0,400.119384765625,347.4733581542969,289.3701171875,250.0423126220703,0.7132673859596252,2,car,8
1,522.6159057617188,259.2568054199219,236.59317016601562,214.5175323486328,0.687578558921814,2,car,8
2,276.3558044433594,170.68017578125,55.5107421875,153.6311492919922,0.6771278977394104,0,person,8
0,278.1727600097656,168.04129028320312,58.34687805175781,155.6800537109375,0.7603273391723633,0,person,9
1,397.0963134765625,347.7861022949219,285.6565246582031,249.06219482421875,0.744897186756134,2,car,9
2,522.9271240234375,259.42169189453125,236.18368530273438,214.1783447265625,0.7094656229019165,2,car,9
0,279.3715515136719,167.13458251953125,60.60601806640625,154.47396850585938,0.7663713693618774,0,person,10
1,397.27362060546875,348.0146179199219,285.7516174316406,248.57635498046875,0.7462663650512695,2,car,10
2,523.119140625,259.205078125,235.70013427734375,214.02883911132812,0.7135688662528992,2,car,10
0,281.2362976074219,167.03607177734375,56.52276611328125,154.31185913085938,0.7700778245925903,0,person,11
1,394.8663024902344,349.15350341796875,281.80523681640625,246.62557983398438,0.7642771601676941,2,car,11
2,523.294189453125,259.5740966796875,235.62335205078125,213.86412048339844,0.7040774822235107,2,car,11
0,282.56689453125,166.2805938720703,56.36744689941406,157.75466918945312,0.7821373343467712,0,person,12
1,397.8904113769531,348.73980712890625,286.89447021484375,246.76889038085938,0.7123308777809143,2,car,12
2,523.189453125,259.659423828125,235.50738525390625,214.551513671875,0.6697778701782227,2,car,12
0,282.2546691894531,164.66238403320312,52.90985107421875,158.32664489746094,0.7531338334083557,0,person,13
1,397.9923095703125,348.94268798828125,287.6428527832031,246.55569458007812,0.7161462306976318,2,car,13
2,523.2661743164062,259.8316345214844,235.1485595703125,214.8109588623047,0.6815542578697205,2,car,13
0,397.17095947265625,348.7227478027344,285.5296630859375,246.84130859375,0.7460008859634399,2,car,14
1,522.5625,260.00640869140625,237.41815185546875,215.1577606201172,0.7023544907569885,2,car,14
0,398.0743408203125,348.722900390625,287.5667419433594,247.0590057373047,0.7186736464500427,2,car,15
1,522.4340209960938,260.2645568847656,237.7890625,215.6629638671875,0.6883030533790588,2,car,15
0,398.1705017089844,348.7560729980469,287.65411376953125,247.7295684814453,0.7112449407577515,2,car,16
1,522.44970703125,259.8641662597656,237.945556640625,215.3991241455078,0.6934547424316406,2,car,16
0,395.6763610839844,349.1493225097656,283.83612060546875,247.8218536376953,0.7468485832214355,2,car,17
1,522.686767578125,259.039794921875,238.33245849609375,213.59188842773438,0.7210293412208557,2,car,17
2,287.9540710449219,161.3729248046875,47.2501220703125,159.2654571533203,0.6388276815414429,0,person,17
0,396.74249267578125,348.95849609375,286.0980224609375,247.55322265625,0.7220286130905151,2,car,18
1,522.7010498046875,258.97650146484375,238.30081176757812,214.07382202148438,0.7029632329940796,2,car,18
2,289.021240234375,161.81936645507812,47.404205322265625,156.15676879882812,0.6934939026832581,0,person,18
0,289.4658203125,163.27597045898438,44.712005615234375,155.84194946289062,0.7344858050346375,0,person,19
1,396.5190734863281,349.11175537109375,286.09490966796875,247.29214477539062,0.7052717208862305,2,car,19
2,522.6436157226562,258.6925048828125,237.55117797851562,214.41494750976562,0.6779747605323792,2,car,19
0,289.81842041015625,160.40643310546875,45.854095458984375,163.61911010742188,0.6934757232666016,0,person,20
1,522.6944580078125,258.6923828125,236.94696044921875,214.31045532226562,0.6460638046264648,2,car,20
2,400.41412353515625,348.2804260253906,292.94775390625,248.6240997314453,0.6330094337463379,2,car,20
0,290.6478271484375,163.78575134277344,44.741241455078125,155.59957885742188,0.7119308114051819,0,person,21
1,522.3551025390625,258.5828857421875,237.35638427734375,214.65377807617188,0.6584460139274597,2,car,21
2,400.90093994140625,348.49249267578125,293.6867980957031,248.07986450195312,0.6429544687271118,2,car,21
0,290.36602783203125,157.7283935546875,47.858245849609375,162.833251953125,0.7202784419059753,0,person,22
1,399.409912109375,348.2149353027344,290.6058044433594,248.7218780517578,0.6737916469573975,2,car,22
2,522.3841552734375,258.46380615234375,237.63040161132812,214.6605224609375,0.6732514500617981,2,car,22
0,399.3835754394531,348.2991638183594,291.02532958984375,248.81390380859375,0.6883403062820435,2,car,23
1,522.330322265625,258.74053955078125,237.31063842773438,214.65771484375,0.6830226182937622,2,car,23
2,290.9244384765625,155.97547912597656,48.596588134765625,167.31753540039062,0.6696719527244568,0,person,23
0,291.718017578125,155.88226318359375,49.909027099609375,157.70468139648438,0.7845593094825745,0,person,24
1,396.1963806152344,348.8628845214844,284.94281005859375,247.84783935546875,0.7338751554489136,2,car,24
2,522.6700439453125,258.7661437988281,237.29364013671875,214.0967254638672,0.6870586276054382,2,car,24
0,292.4815368652344,158.27928161621094,51.03656005859375,153.3778076171875,0.7733607888221741,0,person,25
1,396.60760498046875,348.73468017578125,286.107177734375,248.60659790039062,0.7306116223335266,2,car,25
2,522.4901733398438,258.8929443359375,238.2191162109375,214.25047302246094,0.6833107471466064,2,car,25
0,292.94830322265625,154.85916137695312,54.285919189453125,163.26870727539062,0.8222349882125854,0,person,26
1,397.6860656738281,348.6901550292969,288.43792724609375,247.7074737548828,0.6876828670501709,2,car,26
2,521.2863159179688,258.7625732421875,238.59756469726562,215.79190063476562,0.6674584746360779,2,car,26
0,293.70458984375,154.69505310058594,54.866180419921875,159.52847290039062,0.8375850319862366,0,person,27
1,394.671630859375,349.58624267578125,283.532470703125,247.17300415039062,0.7431071400642395,2,car,27
2,521.805419921875,258.9866943359375,237.33978271484375,215.883056640625,0.6949160099029541,2,car,27
0,293.7138366699219,154.0418243408203,53.97283935546875,156.27810668945312,0.7766070365905762,0,person,28
1,394.0950012207031,350.41986083984375,282.30950927734375,244.95297241210938,0.7746029496192932,2,car,28
2,522.46630859375,258.6767578125,235.55838012695312,214.44113159179688,0.7067184448242188,2,car,28
0,393.11669921875,350.99615478515625,280.7156066894531,244.02859497070312,0.7865482568740845,2,car,29
1,522.8318481445312,258.2821960449219,234.7662353515625,213.1278839111328,0.7328871488571167,2,car,29
2,294.66253662109375,152.7792205810547,53.730194091796875,156.76821899414062,0.6869807839393616,0,person,29
0,393.79571533203125,350.9188537597656,281.0821838378906,244.08238220214844,0.7890669107437134,2,car,30
1,522.3560791015625,258.572265625,236.21804809570312,213.8787841796875,0.7422787547111511,2,car,30
2,294.33599853515625,152.5880126953125,52.977752685546875,157.74627685546875,0.6689856648445129,0,person,30
0,391.8563232421875,351.1462707519531,277.607177734375,243.1868438720703,0.8216913938522339,2,car,31
1,522.537841796875,258.6110534667969,235.29583740234375,213.03338623046875,0.7589841485023499,2,car,31
2,294.4914855957031,148.55072021484375,50.23028564453125,164.41839599609375,0.6562501192092896,0,person,31
0,391.4449462890625,350.99969482421875,277.1511535644531,243.78224182128906,0.8326862454414368,2,car,32
1,522.66552734375,258.8022155761719,235.83328247070312,213.57640075683594,0.7636260986328125,2,car,32
2,294.966796875,146.14649963378906,49.854461669921875,168.06283569335938,0.6912825107574463,0,person,32
0,391.9944152832031,351.2001953125,277.84393310546875,243.68551635742188,0.8249552249908447,2,car,33
1,521.945068359375,258.8128662109375,237.07650756835938,214.29269409179688,0.760719895362854,2,car,33
2,295.7098388671875,144.031494140625,50.953369140625,170.26055908203125,0.7007092237472534,0,person,33
0,392.3507080078125,351.34423828125,278.54345703125,243.32667541503906,0.8155587315559387,2,car,34
1,522.0614624023438,258.5869445800781,237.076904296875,214.15098571777344,0.7564074397087097,2,car,34
2,295.5030212402344,140.49713134765625,49.81085205078125,175.36289978027344,0.6802835464477539,0,person,34
0,391.48382568359375,351.0651550292969,277.3782958984375,244.4466094970703,0.8240219354629517,2,car,35
1,522.29345703125,258.77056884765625,236.45147705078125,213.96124267578125,0.7578976154327393,2,car,35
2,296.4643249511719,138.39527893066406,51.3406982421875,180.70187377929688,0.6585166454315186,0,person,35
0,391.1291809082031,351.1341857910156,277.11517333984375,244.24497985839844,0.8366652131080627,2,car,36
1,523.0205078125,258.642333984375,235.0693359375,213.36737060546875,0.778379499912262,2,car,36
