,xcenter,ycenter,width,height,confidence,class,name,frame
0,877.875244140625,178.19174194335938,66.96875,58.38916015625,0.6676050424575806,2,car,1
0,877.33642578125,176.1172332763672,64.7310791015625,58.633575439453125,0.6788181662559509,2,car,2
1,524.035400390625,400.6912536621094,161.796875,138.75372314453125,0.6725487112998962,2,car,2
0,875.1029052734375,172.79354858398438,61.2633056640625,59.7119140625,0.6579079627990723,2,car,3
1,770.7393188476562,188.12136840820312,69.0093994140625,87.39276123046875,0.6124210953712463,2,car,3
0,874.2137451171875,170.0032501220703,60.831298828125,55.444091796875,0.6362704634666443,2,car,4
0,870.4630126953125,168.52264404296875,62.302001953125,57.7955322265625,0.6487323045730591,2,car,5
0,870.9790649414062,166.40585327148438,60.9892578125,58.2222900390625,0.6041741371154785,2,car,6
0,868.5042724609375,164.28781127929688,61.4593505859375,58.445343017578125,0.625507116317749,2,car,7
0,867.02880859375,159.73617553710938,61.55908203125,53.447021484375,0.6668323874473572,2,car,8
1,771.3984375,173.1759033203125,67.38916015625,80.31564331054688,0.6177220344543457,2,car,8
0,865.6620483398438,158.1798553466797,63.0574951171875,54.952301025390625,0.6005663275718689,2,car,9
0,863.8854370117188,155.0565185546875,60.3310546875,51.60498046875,0.6419835090637207,2,car,10
0,863.6182250976562,151.012451171875,60.9427490234375,56.007720947265625,0.6005905866622925,2,car,11
0,861.7950439453125,146.70944213867188,57.7418212890625,54.4659423828125,0.6820753812789917,2,car,12
0,860.6990356445312,146.13900756835938,56.2147216796875,50.839691162109375,0.6983864307403564,2,car,13
0,859.21728515625,139.66754150390625,55.9705810546875,55.779876708984375,0.6916104555130005,2,car,14
0,858.3919677734375,136.9390411376953,55.1585693359375,54.511749267578125,0.7355892062187195,2,car,15
0,857.5785522460938,134.3343505859375,53.505126953125,53.26116943359375,0.7300803065299988,2,car,16
0,856.1016845703125,132.30087280273438,51.0428466796875,52.99755859375,0.7279751300811768,2,car,17
0,854.925537109375,131.5940704345703,50.615234375,51.674072265625,0.7383226156234741,2,car,18
0,853.2982177734375,127.47769165039062,50.1314697265625,47.530128479003906,0.7159113883972168,2,car,19
0,853.0770263671875,125.31478881835938,49.8165283203125,49.13848114013672,0.7199033498764038,2,car,20
0,851.669677734375,124.60565185546875,49.650390625,47.823577880859375,0.6538198590278625,2,car,21
0,617.9336547851562,218.7052459716797,90.605224609375,84.29342651367188,0.6045768857002258,7,truck,23
0,772.0076904296875,119.90583801269531,52.566650390625,62.596038818359375,0.619073212146759,2,car,27
0,773.1957397460938,117.80990600585938,53.230712890625,61.628265380859375,0.6202865242958069,2,car,28
0,845.0126342773438,104.57528686523438,46.2010498046875,40.88470458984375,0.645180881023407,2,car,29
1,711.4076538085938,582.3164672851562,140.8983154296875,170.463623046875,0.639326274394989,2,car,29
2,773.6663818359375,114.26873779296875,50.5797119140625,57.652008056640625,0.6031410694122314,2,car,29
0,774.3497924804688,113.50863647460938,52.9234619140625,57.652488708496094,0.6587322950363159,2,car,30
1,843.5374145507812,103.16846466064453,46.8143310546875,40.61604309082031,0.649603009223938,2,car,30
0,842.6071166992188,101.38972473144531,46.318359375,41.1236572265625,0.6600501537322998,2,car,31
1,774.4308471679688,110.19024658203125,54.1788330078125,55.63617706298828,0.6395871639251709,2,car,31
0,841.4503173828125,98.88026428222656,45.4766845703125,40.250030517578125,0.6176607012748718,2,car,32
0,717.8094482421875,508.10430908203125,127.43896484375,145.3973388671875,0.6825956702232361,2,car,33
0,723.5363159179688,475.78277587890625,116.806640625,139.3232421875,0.6025800704956055,2,car,34
0,724.4327392578125,460.44891357421875,114.276611328125,128.331298828125,0.6229375004768372,2,car,35
0,660.6618041992188,153.93893432617188,70.941650390625,62.37225341796875,0.6266330480575562,2,car,38
1,774.7449951171875,97.18180847167969,46.3192138671875,51.431297302246094,0.602541446685791,2,car,38
0,660.3477172851562,144.49961853027344,62.6654052734375,58.85028076171875,0.6504840850830078,2,car,39
1,731.3506469726562,399.37548828125,95.858642578125,107.4013671875,0.6284816861152649,2,car,39
0,665.2579956054688,142.84591674804688,62.608154296875,57.7860107421875,0.6898717284202576,2,car,41
0,666.6405029296875,139.7886962890625,60.2042236328125,56.668487548828125,0.7503977417945862,2,car,42
0,666.4968872070312,137.79783630371094,60.243896484375,61.194183349609375,0.6359479427337646,2,car,43
1,735.2040405273438,356.8863525390625,93.5828857421875,98.53033447265625,0.6136707067489624,2,car,43
0,669.8654174804688,131.40545654296875,56.266357421875,56.771018981933594,0.7119995355606079,2,car,44
1,736.2667236328125,338.124267578125,89.625732421875,98.71734619140625,0.6171111464500427,2,car,44
0,670.677001953125,127.10635375976562,57.5361328125,56.23101043701172,0.620270848274231,2,car,45
0,672.90869140625,124.47042846679688,55.3309326171875,55.5921630859375,0.6991322636604309,2,car,47
1,772.4639892578125,82.13529205322266,42.3350830078125,48.02149963378906,0.6243194341659546,2,car,47
0,739.1370239257812,306.9685974121094,79.2164306640625,85.24078369140625,0.6438809037208557,2,car,48
0,677.4256591796875,116.37982177734375,55.3486328125,51.853790283203125,0.728034496307373,2,car,49
1,739.3583374023438,293.4048156738281,80.7515869140625,85.9754638671875,0.6684403419494629,2,car,49
0,678.5113525390625,114.78347778320312,53.8619384765625,46.999542236328125,0.6840665936470032,2,car,50
0,679.9086303710938,113.60304260253906,53.53369140625,46.94586181640625,0.7013862133026123,2,car,51
1,742.6464233398438,278.7867736816406,71.6707763671875,81.34832763671875,0.6934229731559753,2,car,51
0,743.6411743164062,272.4046325683594,71.2535400390625,80.4407958984375,0.67110675573349,2,car,52
1,681.3072509765625,112.24954223632812,54.9404296875,47.9222412109375,0.6364516019821167,2,car,52
0,744.2734375,268.94647216796875,72.12158203125,81.16078186035156,0.6705700159072876,2,car,53
0,745.7789916992188,255.63955688476562,69.4884033203125,77.92352294921875,0.6230266094207764,2,car,54
1,684.1336059570312,108.07479858398438,53.823486328125,48.997955322265625,0.6025933623313904,2,car,54
0,746.07666015625,251.93386840820312,69.2955322265625,77.21412658691406,0.6610009670257568,2,car,55
1,685.6802368164062,105.09780883789062,49.80615234375,49.37066650390625,0.6499473452568054,2,car,55
0,746.1974487304688,242.15249633789062,67.5594482421875,76.58979797363281,0.6618902683258057,2,car,56
0,747.0344848632812,239.81118774414062,68.5859375,78.57078552246094,0.7143651843070984,2,car,57
1,687.7550048828125,101.07058715820312,48.7723388671875,49.35820770263672,0.6113316416740417,2,car,57
0,746.9434814453125,235.08563232421875,68.278564453125,71.78379821777344,0.748875081539154,2,car,58
0,745.8600463867188,227.67974853515625,67.4522705078125,69.40716552734375,0.6187211871147156,2,car,59
0,746.7982177734375,223.13829040527344,67.9334716796875,71.70046997070312,0.6318819522857666,2,car,60
0,745.7442016601562,217.20608520507812,71.318603515625,70.91900634765625,0.6451990604400635,2,car,61
0,748.8455810546875,213.02944946289062,67.1798095703125,68.70562744140625,0.7656808495521545,2,car,62
0,749.1809692382812,208.61257934570312,66.5008544921875,67.25495910644531,0.7838642001152039,2,car,63
0,749.701416015625,202.19085693359375,63.4521484375,62.53111267089844,0.7345664501190186,2,car,64
0,751.1663818359375,198.85073852539062,65.562744140625,62.64404296875,0.7554417252540588,2,car,65
0,750.2737426757812,196.13059997558594,62.9029541015625,61.72265625,0.6907844543457031,2,car,66
0,751.1141967773438,192.4834747314453,61.903564453125,59.386474609375,0.7120181322097778,2,car,67
0,752.0828857421875,187.43373107910156,62.2869873046875,58.872100830078125,0.6534467339515686,2,car,68
0,752.5476684570312,179.37875366210938,57.6810302734375,57.21533203125,0.7349030375480652,2,car,69
0,752.214599609375,175.1083526611328,52.955322265625,53.245941162109375,0.7738798260688782,2,car,70
0,753.2564697265625,173.46151733398438,53.1883544921875,52.4461669921875,0.7642067670822144,2,car,71
0,753.7702026367188,170.918701171875,54.3741455078125,52.93731689453125,0.7354969382286072,2,car,72
0,753.8214721679688,167.1741180419922,51.9302978515625,55.414703369140625,0.7967036962509155,2,car,73
0,753.66162109375,164.8782196044922,52.66455078125,53.75848388671875,0.756634533405304,2,car,74
